Relatorio de Energia Eletrica	
Equipamento: 	SMART BASE 1	
Medição: 	[9] FORÇA ELETRO MOTRIZ FUND. 2	
Relatorio: 	Consumo Ativo	
Data Inicial: 	02/04/2019	
Data Final: 	11/04/2019	


Resumo	
Consumo kWh	
Acumulado Ponta	18910.3	
Acumulado Fora Ponta Ind	120186.5	
Acumulado Fora Ponta Cap	48613.0	
Acumulado Fora Ponta (Ind+Cap)	168799.5	
Acumulado Total	187709.8	


	02/04/2019		03/04/2019		04/04/2019		05/04/2019		06/04/2019		07/04/2019		08/04/2019		09/04/2019		10/04/2019		11/04/2019		
Hora	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo		
01:00	889.5	Fora Ponta Cap	933.6	Fora Ponta Cap	859.5	Fora Ponta Cap	822.9	Fora Ponta Cap	746.6	Fora Ponta Cap	407.6	Fora Ponta Cap	824.2	Fora Ponta Cap	840.0	Fora Ponta Cap	938.4	Fora Ponta Cap	860.8	Fora Ponta Cap		
02:00	980.4	Fora Ponta Cap	930.3	Fora Ponta Cap	830.4	Fora Ponta Cap	776.4	Fora Ponta Cap	926.0	Fora Ponta Cap	412.0	Fora Ponta Cap	853.8	Fora Ponta Cap	864.1	Fora Ponta Cap	897.8	Fora Ponta Cap	850.9	Fora Ponta Cap		
03:00	977.8	Fora Ponta Cap	969.3	Fora Ponta Cap	818.8	Fora Ponta Cap	935.8	Fora Ponta Cap	913.2	Fora Ponta Cap	438.2	Fora Ponta Cap	830.7	Fora Ponta Cap	867.4	Fora Ponta Cap	873.3	Fora Ponta Cap	788.0	Fora Ponta Cap		
04:00	1015.0	Fora Ponta Cap	977.5	Fora Ponta Cap	847.7	Fora Ponta Cap	906.1	Fora Ponta Cap	837.4	Fora Ponta Cap	0.0	Ponta	864.8	Fora Ponta Cap	842.7	Fora Ponta Cap	849.5	Fora Ponta Cap	837.7	Fora Ponta Cap		
05:00	926.1	Fora Ponta Cap	886.0	Fora Ponta Cap	863.0	Fora Ponta Cap	865.3	Fora Ponta Cap	862.9	Fora Ponta Cap	17.0	Fora Ponta Cap	811.4	Fora Ponta Cap	822.9	Fora Ponta Cap	906.2	Fora Ponta Cap	829.3	Fora Ponta Cap		
06:00	883.9	Fora Ponta Cap	759.7	Fora Ponta Cap	734.1	Fora Ponta Cap	848.3	Fora Ponta Cap	884.6	Fora Ponta Cap	294.7	Fora Ponta Cap	878.7	Fora Ponta Cap	882.1	Fora Ponta Cap	947.0	Fora Ponta Cap	873.7	Fora Ponta Cap		
07:00	829.3	Fora Ponta Ind	780.6	Fora Ponta Ind	845.7	Fora Ponta Ind	884.9	Fora Ponta Ind	860.1	Fora Ponta Ind	511.8	Fora Ponta Ind	919.3	Fora Ponta Ind	846.2	Fora Ponta Ind	964.3	Fora Ponta Ind	858.1	Fora Ponta Ind		
08:00	920.8	Fora Ponta Ind	932.0	Fora Ponta Ind	806.2	Fora Ponta Ind	904.2	Fora Ponta Ind	784.7	Fora Ponta Ind	610.2	Fora Ponta Ind	814.1	Fora Ponta Ind	765.0	Fora Ponta Ind	830.5	Fora Ponta Ind	786.5	Fora Ponta Ind		
09:00	935.8	Fora Ponta Ind	986.2	Fora Ponta Ind	851.9	Fora Ponta Ind	671.9	Fora Ponta Ind	711.7	Fora Ponta Ind	637.9	Fora Ponta Ind	745.7	Fora Ponta Ind	847.6	Fora Ponta Ind	758.6	Fora Ponta Ind	835.2	Fora Ponta Ind		
10:00	846.9	Fora Ponta Ind	853.5	Fora Ponta Ind	781.1	Fora Ponta Ind	771.0	Fora Ponta Ind	677.7	Fora Ponta Ind	644.0	Fora Ponta Ind	707.5	Fora Ponta Ind	926.0	Fora Ponta Ind	686.9	Fora Ponta Ind	915.5	Fora Ponta Ind		
11:00	865.0	Fora Ponta Ind	899.0	Fora Ponta Ind	787.3	Fora Ponta Ind	703.4	Fora Ponta Ind	709.4	Fora Ponta Ind	640.8	Fora Ponta Ind	696.3	Fora Ponta Ind	881.8	Fora Ponta Ind	721.2	Fora Ponta Ind	821.3	Fora Ponta Ind		
