Relatorio de Energia Eletrica	
Equipamento: 	Medições Virtuais	
Medição: 	[6] MBU2	
Relatorio: 	Consumo Ativo	
Data Inicial: 	02/04/2019	
Data Final: 	11/04/2019	


Resumo	
Consumo kWh	
Acumulado Ponta	27868.3	
Acumulado Fora Ponta Ind	164241.5	
Acumulado Fora Ponta Cap	43550.1	
Acumulado Fora Ponta (Ind+Cap)	207791.6	
Acumulado Total	235659.9	


	02/04/2019		03/04/2019		04/04/2019		05/04/2019		06/04/2019		07/04/2019		08/04/2019		09/04/2019		10/04/2019		11/04/2019		
Hora	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo	Consumo(kWh)	Periodo		
01:30	790.6	Fora Ponta Cap	744.9	Fora Ponta Cap	806.5	Fora Ponta Cap	794.1	Fora Ponta Cap	822.6	Fora Ponta Cap	726.0	Fora Ponta Cap	-161.0	Fora Ponta Cap	-191.0	Fora Ponta Cap	834.8	Fora Ponta Cap	812.3	Fora Ponta Cap		
02:30	813.0	Fora Ponta Cap	810.2	Fora Ponta Cap	805.6	Fora Ponta Cap	835.4	Fora Ponta Cap	796.4	Fora Ponta Cap	672.2	Fora Ponta Cap	-167.8	Fora Ponta Cap	-189.9	Fora Ponta Cap	801.3	Fora Ponta Cap	859.7	Fora Ponta Cap		
03:30	963.4	Fora Ponta Cap	948.8	Fora Ponta Cap	899.1	Fora Ponta Cap	844.5	Fora Ponta Cap	881.4	Fora Ponta Cap	363.5	Ponta	-173.5	Fora Ponta Cap	-188.3	Fora Ponta Cap	944.0	Fora Ponta Cap	965.2	Fora Ponta Cap		
04:30	985.4	Fora Ponta Cap	981.5	Fora Ponta Cap	974.9	Fora Ponta Cap	999.4	Fora Ponta Cap	981.5	Fora Ponta Cap	0.0	Ponta	-174.4	Fora Ponta Cap	-185.3	Fora Ponta Cap	1024.3	Fora Ponta Cap	1001.1	Fora Ponta Cap		
05:30	1381.9	Fora Ponta Cap	1430.5	Fora Ponta Cap	1416.2	Fora Ponta Cap	1492.5	Fora Ponta Cap	1461.8	Fora Ponta Cap	0.0	Fora Ponta Cap	-130.3	Fora Ponta Cap	-189.5	Fora Ponta Cap	1315.7	Fora Ponta Cap	1365.2	Fora Ponta Cap		
06:30	1629.3	Fora Ponta Ind	1729.3	Fora Ponta Ind	1722.8	Fora Ponta Ind	1780.4	Fora Ponta Ind	1777.5	Fora Ponta Ind	-71.9	Fora Ponta Ind	-161.1	Fora Ponta Ind	-199.3	Fora Ponta Ind	1670.6	Fora Ponta Ind	1602.0	Fora Ponta Ind		
07:30	1636.8	Fora Ponta Ind	1762.7	Fora Ponta Ind	1695.9	Fora Ponta Ind	1782.5	Fora Ponta Ind	1761.5	Fora Ponta Ind	-180.0	Fora Ponta Ind	-205.8	Fora Ponta Ind	-218.4	Fora Ponta Ind	1715.5	Fora Ponta Ind	1700.2	Fora Ponta Ind		
08:30	1714.4	Fora Ponta Ind	1728.2	Fora Ponta Ind	1677.5	Fora Ponta Ind	1714.8	Fora Ponta Ind	1700.3	Fora Ponta Ind	-186.5	Fora Ponta Ind	-271.5	Fora Ponta Ind	-255.8	Fora Ponta Ind	1626.0	Fora Ponta Ind	1655.7	Fora Ponta Ind		
09:30	1721.4	Fora Ponta Ind	1686.3	Fora Ponta Ind	1734.7	Fora Ponta Ind	1728.1	Fora Ponta Ind	1771.1	Fora Ponta Ind	-184.2	Fora Ponta Ind	-270.6	Fora Ponta Ind	-239.5	Fora Ponta Ind	1678.5	Fora Ponta Ind	1664.2	Fora Ponta Ind		
